frame_id,xmin,ymin,xmax,ymax,confidence,class,x_cen,y_cen
1,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
2,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
3,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
4,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
5,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
6,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
7,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
8,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
9,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
10,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
11,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
12,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
13,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
14,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
15,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
16,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
17,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
18,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
19,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
20,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
21,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
22,588.6780395507812,671.8341064453125,590.6780395507812,673.8341064453125,-1.0,3.0,589.6780395507812,672.8341064453125
23,555.9362182617188,660.661376953125,623.4198608398438,685.0068359375,0.41,3.0,589.6780395507812,672.8341064453125
24,558.8170890503507,651.0732090018081,632.0792960816007,689.3886386893081,0.68,3.0,595.4481925659757,670.2309238455581
25,571.757249534106,639.9506211288799,644.904222190356,689.5534043320049,0.79,3.0,608.330735862231,664.7520127304424
26,588.6533897274563,627.7364653989054,662.2996299618313,687.6507720395304,0.82,3.0,625.4765098446438,657.6936187192179
27,609.3585765032956,619.104450920296,678.8496653704831,674.320027092171,0.86,3.0,644.1041209368893,646.7122390062335
28,628.8490052795473,607.6010336243141,697.4420228576723,662.5763754211891,0.85,3.0,663.1455140686098,635.0887045227516
29,647.7017407960478,593.9171044592517,715.3529859132353,649.5750634436267,0.87,3.0,681.5273633546416,621.7460839514392
30,665.7211946480173,579.6545408581851,732.8136018745798,633.6892088269351,0.86,3.0,699.2673982612986,606.6718748425601
31,683.1989275914867,563.4856781807409,748.8459002477367,617.5226654854284,0.86,3.0,716.0224139196117,590.5041718330847
32,700.553890810664,547.2111839786411,764.2405363184765,599.8089622989536,0.87,3.0,732.3972135645703,573.5100731387973
33,716.653159397505,530.2029036154202,779.398764866255,583.1039045919827,0.86,3.0,748.02596213188,556.6534041037014
34,733.006935234632,518.0313782926546,793.186134453382,568.2056946989046,0.87,3.0,763.096534844007,543.1185364957796
35,747.5317838544952,507.08152357383517,807.5608365888702,556.9440724019602,0.87,3.0,777.5463102216827,532.0127979878977
36,761.5190611996106,498.1275176899153,818.3840514339856,547.8170928852278,0.84,3.0,789.9515563167981,522.9723052875715
37,770.0083622600878,490.0710679573698,827.4685673382128,539.1736070198698,0.86,3.0,798.7384647991503,514.6223374886198
38,773.9440108031001,481.6769611212663,828.3732100218501,530.6802570197037,0.85,3.0,801.1586104124751,506.178609070485
39,769.9697575611373,473.4805479192795,823.8659977955123,521.5150327825608,0.84,3.0,796.9178776783248,497.4977903509201
40,761.7162735131521,464.4867002695436,813.0467178490896,512.5013487070436,0.83,3.0,787.3814956811209,488.4940244882936
41,750.6710786178255,455.3550540830696,799.4882172897005,503.1112796690071,0.83,3.0,775.079647953763,479.23316687603835
42,736.5895241520619,446.7166025065347,786.3075417301869,492.6654550455972,0.83,3.0,761.4485329411244,469.69102877606593
43,724.1260010780063,437.1219928928564,772.8042237342563,483.56565744363775,0.81,3.0,748.4651124061313,460.34382516824706
44,715.8819283543966,428.44793691421984,763.0923775731466,474.20452871109484,0.82,3.0,739.4871529637716,451.32623281265734
45,716.599525483856,420.50298152892645,762.966224702606,465.53825984923895,0.84,3.0,739.782875093231,443.0206206890827
46,724.0482784228743,413.6364164081907,769.4110713916243,457.0612210956907,0.83,3.0,746.7296749072493,435.3488187519407
47,735.5703801774782,406.2338370277023,779.5000676774782,450.3239249183273,0.8,3.0,757.5352239274782,428.2788809730148
48,749.0034674899371,406.1075646819801,792.1145514743121,447.6604211272926,0.83,3.0,770.5590094821246,426.88399290463633
49,762.8331120016666,412.72936571544705,806.5146305563541,455.14257372325955,0.82,3.0,784.6738712790103,433.9359697193533
50,778.2534867792177,427.7117678263786,819.6441117792177,469.8603273966911,0.8,3.0,798.9487992792177,448.78604761153485
51,792.4751602506645,448.4534133589768,832.759706149102,490.2904494917893,0.81,3.0,812.6174331998833,469.371931425383
52,805.1446431073746,467.96865328037927,845.8847554120621,508.91518648350427,0.8,3.0,825.5146992597183,488.44191988194177
53,817.9162399121176,488.84722531091705,857.1574508496176,529.9549218441202,0.78,3.0,837.5368453808676,509.4010735775187
54,828.1035792205379,499.5314695453318,868.5684229705379,541.3869077777537,0.72,3.0,848.3360010955379,520.4591886615427
55,838.8493215210392,504.10088408675824,876.9221974976017,543.8987356492582,0.78,3.0,857.8857595093205,523.9998098680082
56,847.4023073145045,503.3364585691322,886.3766725488795,541.0482505613197,0.79,3.0,866.889489931692,522.192354565226
57,856.2813305991867,497.960049137999,894.1726880210617,535.1454739426865,0.8,3.0,875.2270093101242,516.5527615403428
58,864.0954272477436,489.1754394578213,901.6452319352436,527.8180786179777,0.79,3.0,882.8703295914936,508.4967590378995
59,871.6777861085834,480.10700703130016,908.4474394288959,519.3057375000501,0.79,3.0,890.0626127687397,499.7063722656751
60,878.4195862452955,471.112151573892,915.057403628108,510.1812433707671,0.77,3.0,896.7384949367017,490.64669747232955
61,886.4877282289315,462.9629120878603,920.7459069398692,500.8056855253603,0.77,3.0,903.6168175844003,481.8842988066103
62,892.35025652023,454.9984734812953,926.86685808273,491.1543572703578,0.78,3.0,909.60855730148,473.07641537582657
63,897.9997147011358,446.5629924698205,933.5509842323858,483.5374187393517,0.77,3.0,915.7753494667608,465.0502056045861
64,904.3733111061356,440.2904371576974,938.7925005592604,475.81613295847865,0.79,3.0,921.582905832698,458.053285058088
65,910.2067247309056,433.8533053216062,943.3082872309056,469.3467745598874,0.75,3.0,926.7575059809056,451.6000399407468
66,915.4158630229814,427.7572634618447,949.1506042339189,464.6607668798134,0.74,3.0,932.2832336284501,446.20901517082905
67,921.7302244397072,423.83204714681926,953.9523924084572,458.16859499838165,0.77,3.0,937.8413084240822,441.00032107260046
68,927.3741609798293,418.76937347533544,959.0782625423293,453.0274911511168,0.79,3.0,943.2262117610793,435.8984323132261
69,932.294518760425,414.5560763581229,965.1209347760503,448.4432833893729,0.78,3.0,948.7077267682376,431.4996798737479
70,937.7183317008689,409.5908162716761,969.0973600211814,444.1264608029261,0.79,3.0,953.4078458610252,426.8586385373011
71,942.633140858611,406.1447812413928,973.534996327361,439.3221494054553,0.76,3.0,958.084068592986,422.73346532342407
72,947.0916999086974,402.0108837781766,978.8319342836974,435.2177929578641,0.76,3.0,962.9618170961974,418.61433836802036
73,952.309886704671,397.77473945454955,981.787425767171,431.2216999037683,0.76,3.0,967.048656235921,414.4982196791589
74,956.3472673257733,394.1665484247811,985.9937517007733,426.7313677607186,0.72,3.0,971.1705095132733,410.4489580927499
75,960.7862705904836,389.91421798452745,989.5498203951709,422.33865646108995,0.76,3.0,975.1680454928272,406.1264372228087
76,964.2116592122751,385.9293106957897,993.6716201497751,417.93022622313345,0.75,3.0,978.9416396810251,401.92976845946157
77,968.3452542606509,381.748635460168,996.3940823856509,413.9089137804805,0.76,3.0,982.3696683231509,397.8287746203242
78,972.417208600368,377.9684612579042,997.9145230534932,409.76905940243546,0.77,3.0,985.1658658269306,393.86876033016983
79,974.8405886925163,374.07547728355905,1002.0290652550163,405.19742552574655,0.78,3.0,988.4348269737663,389.6364514046528
80,979.3494770746705,369.8033685927704,1003.1778462152955,401.5656976943329,0.73,3.0,991.263661644983,385.6845331435517
81,981.4748215069601,365.8399785371032,1006.6274093975849,397.3518193574157,0.74,3.0,994.0511154522725,381.59589894725946
82,984.6068419911752,361.58763628643044,1008.6332091786752,394.02123003643044,0.73,3.0,996.6200255849252,377.80443316143044
83,986.9144417118481,358.13969796818793,1011.1375862430981,389.1280402533442,0.83,3.0,999.0260139774731,373.63386911076606
84,989.5992812466227,354.06437606256173,1012.8107070278727,385.34318465631173,0.8,3.0,1001.2049941372477,369.70378035943673
85,992.6878612587557,351.2182951343772,1014.0487011025057,380.9605436695334,0.67,3.0,1003.3682811806307,366.0894194019553
86,994.5900955426062,346.27953995186147,1017.7375564801062,378.49645889717397,0.74,3.0,1006.1638260113562,362.3879994245177
87,1003.641387084173,342.6449818486506,1026.364287474798,377.0224232549006,0.57,3.0,1015.0028372794854,359.8337025517756
88,1019.4102685647633,342.66687331564793,1041.2213037210133,374.9595368898667,0.73,3.0,1030.3157861428883,358.8132051027573
89,1038.8858425864898,341.9725230323569,1062.0142605552398,375.2586558448569,0.71,3.0,1050.4500515708648,358.6155894386069
90,1054.9370364822462,341.5792321421492,1077.5801028884962,374.6005944468368,0.59,3.0,1066.2585696853712,358.089913294493
91,1065.4555594434144,340.18369795147873,1088.2123953809144,372.84592939679135,0.66,3.0,1076.8339774121644,356.51481367413504
92,1071.276047051036,337.70886310226274,1094.900314629161,370.34716876632524,0.7,3.0,1083.0881808400984,354.028015934294
93,1074.2269495476644,334.5279256871189,1098.3040979851644,366.2508871129003,0.64,3.0,1086.2655237664144,350.3894064000096
94,1074.341238332115,331.54443082208957,1099.114675832115,361.79345425958957,0.69,3.0,1086.727957082115,346.66894254083957
95,1072.9256071807015,328.00980822843684,1098.5078825713265,358.06449572843684,0.77,3.0,1085.716744876014,343.03715197843684
96,1071.141286427124,323.96642947245243,1096.656911427124,354.50988650370243,0.81,3.0,1083.899098927124,339.23815798807743
97,1068.3796148891136,320.50748650033137,1094.7619391078636,350.43692985970637,0.72,3.0,1081.5707769984886,335.47220818001887
98,1069.1880014431629,316.1400344923889,1093.5229623806629,346.8000686720764,0.71,3.0,1081.3554819119129,331.47005158223266
99,1070.0350721007148,313.95290824819074,1096.3570935850898,343.01211234975324,0.66,3.0,1083.1960828429023,328.482510298972
100,1072.0029387241646,311.5094255839929,1101.2861418491646,340.19881767383663,0.7,3.0,1086.6445402866646,325.85412162891475
101,1079.6540605509838,310.0583394264749,1110.0432207072338,338.6454976295999,0.73,3.0,1094.8486406291088,324.3519185280374
102,1091.9031203478535,308.9016833364352,1121.7632277697285,337.8283190786227,0.67,3.0,1106.833174058791,323.36500120752896
103,1106.8686347137434,308.75173557803805,1136.6703925262434,337.63515842960055,0.7,3.0,1121.7695136199934,323.1934470038193
104,1123.1228984569975,309.1399649787782,1155.1600078319975,338.36817542799696,0.76,3.0,1139.1414531444975,323.7540702033876
105,1140.924841900985,309.9337399240344,1173.42850401036,339.0996334787219,0.76,3.0,1157.1766729556725,324.51668670137815
106,1161.40166641504,310.85514601323723,1193.25713516504,340.99039991948723,0.72,3.0,1177.32940079004,325.92277296636223
107,1180.9546489672296,312.1052999686621,1214.7119731859796,342.7433614920996,0.62,3.0,1197.8333110766046,327.42433073038086
108,1197.9477720586276,313.9536635350252,1233.3510923711276,343.4418227147127,0.56,3.0,1215.6494322148776,328.69774312486896
109,1209.4461451479913,313.7285054354669,1245.3538599917413,343.44951373624815,0.64,3.0,1227.4000025698663,328.5890095858575
110,1216.4140377094875,311.97973410890944,1251.7641353657375,342.8489357690657,0.66,3.0,1234.0890865376125,327.41433493898757
111,1219.1671254097557,310.5027320972964,1254.3482777535057,339.9871070972964,0.7,3.0,1236.7577015816307,325.2449195972964
112,1218.7157785353966,308.0927409965286,1254.9765207228966,337.2920818168411,0.6,3.0,1236.8461496291466,322.69241140668487
113,1215.9191570412863,303.5824289797131,1253.5348796975363,335.2943430422131,0.27,3.0,1234.7270183694113,319.4383860109631
114,1212.1079361285722,301.6240482405522,1248.8022720660722,331.0960941389897,0.56,3.0,1230.4551040973222,316.36007118977096
115,1205.7718775115832,298.4745140476158,1244.8890650115832,327.6683617038658,0.67,3.0,1225.3304712615832,313.0714378757408
116,1200.6072653991687,295.5824403371819,1240.4192771179187,323.8235292043694,0.71,3.0,1220.5132712585437,309.70298477077563
117,1196.3702087958645,292.1865051630497,1234.4014587958645,320.6995666864872,0.73,3.0,1215.3858337958645,306.4430359247684
118,1191.152852025909,288.96542104495506,1230.388203588409,317.34750112308006,0.68,3.0,1210.770527807159,303.15646108401756
119,1188.5987762724408,286.6593261304483,1227.7887176786908,314.0732665601358,0.76,3.0,1208.1937469755658,300.366296345292
120,1188.3523933444644,282.9397408409088,1229.0748054538394,313.2133004112213,0.45,3.0,1208.713599399152,298.0765206260651
121,1191.3684020652943,279.446455180292,1233.4550719871693,312.09995859826074,0.44,3.0,1212.4117370262318,295.77320688927637
122,1197.6233822374052,277.68110877345725,1237.3811947374052,310.2895682461135,0.46,3.0,1217.5022884874052,293.9853385097854
123,1198.7393118327507,275.2850926194988,1238.4971243327507,307.89355209215506,-1.0,3.0,1218.6182180827507,291.58932235582694
124,1205.1137615105538,276.97083345837194,1241.8273845574288,306.86158052868444,0.52,3.0,1223.4705730339913,291.9162069935282
125,1212.0864451872585,276.2494692243962,1244.4853709685085,307.4671205915838,0.35,3.0,1228.2859080778835,291.85829490799
126,1214.9412104004207,275.02377522831057,1247.3401361816707,306.2414265954982,-1.0,3.0,1231.1406732910457,290.6326009119044
127,1217.7959756135829,273.79808123222494,1250.1949013948329,305.01573259941256,-1.0,3.0,1233.9954385042079,289.40690691581875
128,1220.650740826745,272.5723872361393,1253.049666607995,303.79003860332693,-1.0,3.0,1236.85020371737,288.1812129197331
129,1223.5055060399072,271.3466932400537,1255.9044318211572,302.5643446072413,-1.0,3.0,1239.7049689305322,286.9555189236475
130,1217.4407027157454,271.45429148774093,1255.3181441219954,299.0155097494597,0.48,3.0,1236.3794234188704,285.2349006186003
131,1206.2132936008888,269.719659092143,1252.8338990696388,295.7915585062055,0.6,3.0,1229.5235963352638,282.75560879917424
132,1197.442336872446,266.65023876120017,1238.236770466196,292.1544501869814,0.7,3.0,1217.839553669321,279.4023444740908
133,1184.9084241665048,263.82661071254233,1224.8478772915048,288.45771422816733,0.67,3.0,1204.8781507290048,276.14216247035483
134,1171.2782792643263,260.79395178327667,1210.4232987955763,284.28101233015167,0.44,3.0,1190.8507890299513,272.53748205671417
135,1157.7551502852657,256.4289686751086,1195.7400135665157,281.0338270735461,0.45,3.0,1176.7475819258907,268.73139787432734
136,1143.806373881408,252.717412752411,1183.936256693908,276.700322908661,0.62,3.0,1163.871315287658,264.708867830536
137,1131.9223613587883,249.1875625729823,1172.0930156556633,273.3002334714198,0.66,3.0,1152.0076885072258,261.24389802220105
138,1121.3409881533357,246.68657348724557,1158.6486053408357,269.6810803231831,0.6,3.0,1139.9947967470857,258.18382690521435
139,1110.0296353662343,243.41824706728013,1147.3372525537343,266.41275390321766,-1.0,3.0,1128.6834439599843,254.9155004852489
140,1099.4735445226636,240.71721701746915,1137.2723726476636,263.15445761805506,0.36,3.0,1118.3729585851636,251.9358373177621
141,1091.8565226201304,238.93071053915992,1126.0650187138804,259.35611031943336,0.37,3.0,1108.9607706670054,249.14341042929664
142,1081.1342917124928,235.44109841493707,1119.5620260874928,257.76711770204645,0.53,3.0,1100.3481588999928,246.60410805849176
143,1072.6749247286432,234.18996213663922,1110.5323466036432,254.45760129679547,0.67,3.0,1091.6036356661432,244.32378171671735
144,1064.0600909553102,232.22904348190883,1102.5268878303102,252.49723195847133,0.52,3.0,1083.2934893928102,242.36313772019008
145,1056.0200407534157,230.5124262205361,1093.5425016909157,250.29388984358297,0.57,3.0,1074.7812712221657,240.40315803205954
146,1046.913022658161,228.12771669612462,1084.435483595661,247.9091803191715,-1.0,3.0,1065.674253126911,238.01844850764806
147,1037.8060045629063,225.74300717171315,1075.3284655004063,245.52447079476002,-1.0,3.0,1056.5672350316563,235.63373898323658
148,1028.6989864676516,223.35829764730167,1066.2214474051516,243.13976127034854,-1.0,3.0,1047.4602169364016,233.2490294588251
149,1020.5261362728791,221.29538091923757,1058.2337168392853,242.53936895634695,0.29,3.0,1039.3799265560822,231.91737493779226
150,1013.8076748801193,219.97589802857624,1048.4324307394943,240.84448933717,0.32,3.0,1031.1200528098068,230.4101936828731
151,1003.3408147309112,219.29382586614395,1042.1684514496612,239.47046160833145,0.26,3.0,1022.7546330902862,229.3821437372377
152,994.2774464483587,218.29027860036203,1034.0386769171084,237.48321072926822,0.59,3.0,1014.1580616827335,227.88674466481513
153,987.3995724205365,215.88755445295402,1024.8968868736615,236.6761897068602,0.36,3.0,1006.148229647099,226.28187207990712
154,981.7333909641718,215.13804560690397,1020.5273362766718,235.65330439596642,0.45,3.0,1001.1303636204218,225.3956750014352
155,980.0637233843332,214.91974224897382,1018.3012722124582,234.74322857709882,0.59,3.0,999.1824977983957,224.83148541303632
156,979.9257109298771,214.39676315938596,1017.7721464767521,234.75433762227664,0.48,3.0,998.8489287033146,224.5755503908313
157,979.4659206579026,214.51605308827038,1018.2667019079026,234.8579109984267,0.5,3.0,998.8663112829026,224.68698204334854
158,976.7232272931219,215.0135120717282,1016.1963718243719,235.05312388813445,0.39,3.0,996.4597995587469,225.03331797993133
159,973.6976705560362,214.62889254983514,1013.1708150872862,234.66850436624134,-1.0,3.0,993.4342428216612,224.64869845803824
160,970.6721138189505,214.24427302794203,1010.1452583502005,234.28388484434828,-1.0,3.0,990.4086860845755,224.26407893614515
161,967.6465570818648,213.85965350604897,1007.1197016131148,233.89926532245516,-1.0,3.0,987.3831293474898,223.87945941425207
162,964.6210003447791,213.47503398415586,1004.0941448760291,233.5146458005621,-1.0,3.0,984.3575726104041,223.49483989235898
163,951.7117592105386,219.7520784841774,987.7622963199136,239.99969811308358,0.25,3.0,969.7370277652261,229.87588829863049
164,945.5479622167749,221.1986200861723,981.5984993261499,241.4462397150785,-1.0,3.0,963.5732307714624,231.3224299006254
165,939.3841652230111,222.6451616881672,975.4347023323861,242.8927813170734,-1.0,3.0,957.4094337776986,232.7689715026203
166,933.2203682292474,224.09170329016212,969.2709053386224,244.3393229190683,-1.0,3.0,951.2456367839349,234.2155131046152
167,927.0565712354836,225.53824489215702,963.1071083448586,245.78586452106322,-1.0,3.0,945.0818397901711,235.66205470661012
168,920.8927742417198,226.98478649415193,956.9433113510948,247.23240612305813,-1.0,3.0,938.9180427964073,237.10859630860503
169,914.7289772479561,228.43132809614684,950.7795143573311,248.67894772505304,-1.0,3.0,932.7542458026436,238.55513791059994
170,908.5651802541923,229.87786969814175,944.6157173635673,250.12548932704794,-1.0,3.0,926.5904488088798,240.00167951259485
171,886.9000460136965,267.02118405154766,925.9088350761965,286.82086666873516,0.31,3.0,906.4044405449465,276.9210253601414
172,876.9410689399308,278.0686136633335,915.9498580024308,297.868296280521,-1.0,3.0,896.4454634711808,287.96845497192726
173,866.9820918661651,289.11604327511935,905.9908809286651,308.91572589230685,-1.0,3.0,886.4864863974151,299.0158845837131
174,857.0231147923994,300.1634728869052,896.0319038548994,319.9631555040927,-1.0,3.0,876.5275093236494,310.06331419549895
175,847.0641377186337,311.21090249869104,886.0729267811337,331.01058511587854,-1.0,3.0,866.5685322498837,321.1107438072848
176,833.1072832237319,323.6716972091029,868.8470293174819,342.5777030684779,0.48,3.0,850.9771562706069,333.1247001387904
177,823.4894460473745,331.3465785648495,857.5702565942495,349.516378369537,0.35,3.0,840.529851320812,340.43147846719324
178,823.5039786705189,335.19612441784375,857.9608878502064,354.1352723670625,0.54,3.0,840.7324332603627,344.6656983924531
179,831.6904123461625,337.3919077931304,866.2992990649125,355.9803477345366,0.42,3.0,848.9948557055375,346.6861277638335
180,828.0073030790817,344.21413977703304,862.6161897978317,362.8025797184393,-1.0,3.0,845.3117464384567,353.50835974773616
181,824.3241938120009,351.0363717609357,858.9330805307509,369.62481170234196,-1.0,3.0,841.6286371713759,360.33059173163883
182,844.7302343738177,346.99795731600824,882.0113623035052,367.432466593352,0.31,3.0,863.3707983386614,357.2152119546801
183,861.9479179778971,343.5195672916449,899.3837089935221,364.12283877602,0.35,3.0,880.6658134857096,353.82120303383243
184,873.3131100268536,340.16863447120164,911.7598873706036,361.6573429672954,0.37,3.0,892.5364986987286,350.9129887192485
185,881.6413710063405,340.90982822085994,920.0881483500905,362.3985367169537,-1.0,3.0,900.8647596782155,351.6541824689068
186,889.9696319858274,341.65102197051823,928.4164093295774,363.139730466612,-1.0,3.0,909.1930206577024,352.3953762185651
187,898.2978929653143,342.3922157201765,936.7446703090643,363.8809242162703,-1.0,3.0,917.5212816371893,353.1365699682234
188,893.3036512765783,339.74697112563445,931.2449354562658,359.71584319594695,0.29,3.0,912.2742933664221,349.7314071607907
189,897.9577046333895,339.3659331882311,935.898988813077,359.3348052585436,-1.0,3.0,916.9283467232333,349.35036922338736
190,902.6117579902008,338.9848952508278,940.5530421698883,358.9537673211403,-1.0,3.0,921.5824000800445,348.969331285984
191,907.265811347012,338.60385731342444,945.2070955266995,358.57272938373694,-1.0,3.0,926.2364534368558,348.5882933485807
192,911.9198647038232,338.2228193760211,949.8611488835107,358.1916914463336,-1.0,3.0,930.890506793667,348.20725541117736
193,916.5739180606345,337.8417814386178,954.515202240322,357.8106535089303,-1.0,3.0,935.5445601504782,347.826217473774
194,921.2279714174457,337.46074350121444,959.1692555971332,357.42961557152694,-1.0,3.0,940.1986135072895,347.4451795363707
195,925.8820247742569,337.0797055638111,963.8233089539444,357.0485776341236,-1.0,3.0,944.8526668641007,347.06414159896735
196,930.5360781310682,336.69866762640777,968.4773623107557,356.66753969672027,-1.0,3.0,949.5067202209119,346.683103661564
197,935.1901314878794,336.31762968900443,973.1314156675669,356.28650175931693,-1.0,3.0,954.1607735777231,346.3020657241607
198,939.8441848446906,335.9365917516011,977.7854690243781,355.9054638219136,-1.0,3.0,958.8148269345344,345.92102778675735
199,944.4982382015019,335.55555381419776,982.4395223811894,355.52442588451026,-1.0,3.0,963.4688802913456,345.539989849354
200,949.1522915583131,335.17451587679443,987.0935757380006,355.14338794710693,-1.0,3.0,968.1229336481568,345.1589519119507
201,953.8063449151243,334.7934779393911,991.7476290948118,354.7623500097036,-1.0,3.0,972.7769870049681,344.77791397454735
202,958.4603982719356,334.41244000198776,996.4016824516231,354.38131207230026,-1.0,3.0,977.4310403617793,344.396876037144
203,963.1144516287468,334.0314020645844,1001.0557358084343,354.0002741348969,-1.0,3.0,982.0850937185905,344.0158380997407
204,967.768504985558,333.6503641271811,1005.7097891652455,353.6192361974936,-1.0,3.0,986.7391470754018,343.63480016233734
205,972.4225583423693,333.26932618977776,1010.3638425220568,353.23819826009026,-1.0,3.0,991.393200432213,343.253762224934
206,956.3489414773503,339.2323682003988,996.4151035867253,359.9984814816488,0.31,3.0,976.3820225320378,349.6154248410238
207,955.6805037878371,340.6762751545672,995.7466658972121,361.4423884358172,-1.0,3.0,975.7135848425246,351.0593317951922
208,946.294500081575,344.9722168530037,987.4699151206378,367.5632813061287,0.41,3.0,966.8822076011064,356.2677490795662
209,941.9509360260536,349.8772818438065,980.9419028229288,370.831993757869,0.58,3.0,961.4464194244912,360.35463780083774
210,939.2527246831984,353.55943306439895,978.6614160894484,373.01866158002406,0.58,3.0,958.9570703863234,363.2890473222115
211,937.6555400288705,353.9503249397468,977.9616923726205,375.5703200569344,0.53,3.0,957.8086162007455,364.7603224983406
212,938.1524571317625,354.1505052610025,979.624747170825,376.31584949928373,0.38,3.0,958.8886021512938,365.2331773801431
213,939.3699081765392,355.2512824113171,978.6611679421642,375.6688849503796,0.45,3.0,959.0155380593517,365.46008368084836
214,939.512981676359,355.04726372453007,978.1592219107342,375.16005669328007,0.33,3.0,958.8361017935466,365.10366020890507
215,938.5969225629409,356.0418791216934,977.2431627973161,376.1546720904434,-1.0,3.0,957.9200426801285,366.0982756060684
216,937.6808634495228,357.0364945188567,976.327103683898,377.1492874876067,-1.0,3.0,957.0039835667104,367.0928910032317
217,936.7648043361047,358.03110991602006,975.4110445704799,378.14390288477006,-1.0,3.0,956.0879244532923,368.08750640039506
218,939.0727384482087,356.61271425403186,977.2111661825837,376.37516542590697,0.37,3.0,958.1419523153962,366.4939398399694
219,938.960547905032,356.9068255424204,977.098975639407,376.6692767142955,-1.0,3.0,958.0297617722194,366.78805112835795
220,938.8483573618552,357.2009368308089,976.9867850962302,376.96338800268404,-1.0,3.0,957.9175712290427,367.0821624167465
221,938.7361668186784,357.49504811919746,976.8745945530534,377.2574992910726,-1.0,3.0,957.8053806858659,367.376273705135
222,938.6239762755016,357.789159407586,976.7624040098766,377.5516105794611,-1.0,3.0,957.6931901426891,367.67038499352356
223,938.5117857323248,358.08327069597453,976.6502134666998,377.84572186784965,-1.0,3.0,957.5809995995123,367.9644962819121
224,938.1646559996126,358.26023886071687,977.8856032652378,381.69358847009187,0.27,3.0,958.0251296324252,369.97691366540437
