frame_id,xmin,ymin,xmax,ymax,confidence,class
1,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
2,208.30389404296875,52.909515380859375,258.6820068359375,80.80880737304688,0.33,3.0
3,211.18292236328125,51.564971923828125,259.01275634765625,78.43766784667969,0.47,3.0
4,212.58010864257812,56.42706298828125,262.6686706542969,79.74893188476562,0.27,3.0
5,222.48193359375,64.642822265625,258.9648132324219,83.00079345703125,0.31,3.0
6,216.13565063476562,65.19064331054688,255.53817749023438,83.64389038085938,0.32,3.0
7,213.48428344726562,64.03038024902344,253.28048706054688,84.23039245605469,0.32,3.0
8,213.50973510742188,65.45065307617188,251.62753295898438,85.20822143554688,0.69,3.0
9,210.1253662109375,65.46418762207031,249.63824462890625,85.78172302246094,0.62,3.0
10,206.5675048828125,66.73503112792969,247.59478759765625,87.10493469238281,0.64,3.0
11,205.9366455078125,67.08937072753906,246.238037109375,87.24327087402344,0.69,3.0
12,203.73745727539062,67.43972778320312,244.56277465820312,87.07452392578125,0.61,3.0
13,199.66140747070312,66.3385009765625,242.00430297851562,86.93603515625,0.61,3.0
14,200.49172973632812,67.38514709472656,241.09759521484375,87.17898559570312,0.43,3.0
15,197.99005126953125,67.36610412597656,239.89889526367188,87.9490966796875,0.45,3.0
16,196.42120361328125,67.44419860839844,239.85797119140625,88.39971923828125,0.25,3.0
17,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
18,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
19,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
20,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
21,186.7804718017578,68.43801879882812,233.2020721435547,91.61013793945312,0.44,3.0
22,181.66738891601562,69.20718383789062,231.47592163085938,92.08255004882812,0.53,3.0
23,179.26104736328125,69.567626953125,230.4659423828125,92.0068359375,0.54,3.0
24,175.72201538085938,71.13150024414062,227.81527709960938,92.06637573242188,0.27,3.0
25,174.95486450195312,70.4901123046875,223.88015747070312,92.42864990234375,0.27,3.0
26,174.33778381347656,70.85346221923828,222.7389373779297,93.4111557006836,0.5,3.0
27,170.82595825195312,71.19068908691406,223.66067504882812,94.51426696777344,0.47,3.0
28,170.02252197265625,71.34870910644531,225.192626953125,95.41798400878906,0.63,3.0
29,167.97412109375,73.62107849121094,218.33026123046875,95.68601989746094,0.47,3.0
30,166.25894165039062,72.42654418945312,218.38156127929688,95.67544555664062,0.62,3.0
31,165.69052124023438,73.37040710449219,217.24600219726562,96.05860900878906,0.49,3.0
32,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
33,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
34,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
35,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
36,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
37,151.3671417236328,73.49164581298828,207.6366729736328,98.78978729248047,0.25,3.0
38,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
39,-1.0,-1.0,-1.0,-1.0,-1.0,3.0
40,150.47152709960938,77.58512878417969,204.95419311523438,101.03038024902344,0.26,3.0
41,146.7213134765625,77.90109252929688,201.705322265625,101.42681884765625,0.44,3.0
42,142.94357299804688,77.71263122558594,199.92160034179688,101.79493713378906,0.55,3.0
43,141.27877807617188,77.97134399414062,194.58975219726562,100.90164184570312,0.64,3.0
44,139.2880401611328,78.46734619140625,193.60496520996094,102.0677490234375,0.69,3.0
45,136.13998413085938,78.95066833496094,189.83816528320312,102.56089782714844,0.75,3.0
46,134.40643310546875,79.32600402832031,187.97412109375,102.75090026855469,0.75,3.0
47,131.72802734375,79.64069366455078,187.00259399414062,103.5744857788086,0.73,3.0
48,128.78114318847656,79.43975830078125,185.70509338378906,103.89840698242188,0.75,3.0
49,125.77104187011719,79.44789123535156,183.01502990722656,104.41966247558594,0.76,3.0
50,123.83468627929688,79.6956787109375,179.50604248046875,104.48605346679688,0.74,3.0
51,123.33405303955078,80.76686096191406,179.87261962890625,105.91261291503906,0.76,3.0
52,121.24459075927734,80.95254516601562,179.29660034179688,106.69664001464844,0.73,3.0
53,119.95685577392578,80.88070678710938,176.88427734375,106.69610595703125,0.73,3.0
54,118.35389709472656,82.47451782226562,174.4863739013672,107.6304931640625,0.73,3.0
55,118.3472900390625,83.25698852539062,175.15240478515625,107.9835205078125,0.69,3.0
56,122.94187927246094,83.56556701660156,180.9393768310547,108.95536804199219,0.7,3.0
57,125.6304931640625,84.45913696289062,181.924072265625,109.15994262695312,0.75,3.0
58,127.08174896240234,85.14570617675781,182.28225708007812,109.15998840332031,0.74,3.0
59,127.1967544555664,85.10826110839844,185.87326049804688,110.97987365722656,0.71,3.0
60,124.73658752441406,86.21714782714844,184.3899688720703,112.06475830078125,0.74,3.0
61,125.49935913085938,86.18893432617188,182.77239990234375,111.50213623046875,0.76,3.0
62,127.16088104248047,86.08039855957031,182.19635009765625,111.32142639160156,0.71,3.0
63,132.63714599609375,86.10823059082031,191.0133056640625,112.73851013183594,0.7,3.0
64,142.35256958007812,86.54647827148438,196.65188598632812,111.89305114746094,0.74,3.0
65,158.84573364257812,86.57945251464844,212.97042846679688,111.26806640625,0.72,3.0
66,176.38037109375,85.9427490234375,230.15716552734375,111.70681762695312,0.71,3.0
67,186.46096801757812,86.6729736328125,239.06747436523438,112.94845581054688,0.69,3.0
68,188.79937744140625,86.46206665039062,244.18359375,112.21151733398438,0.68,3.0
69,189.88998413085938,87.1998291015625,249.03347778320312,113.48324584960938,0.72,3.0
70,189.87155151367188,87.70867919921875,248.29257202148438,113.92721557617188,0.73,3.0
71,189.14561462402344,87.57585144042969,249.9956817626953,114.99092102050781,0.74,3.0
72,189.7026824951172,88.22276306152344,249.53965759277344,115.67918395996094,0.74,3.0
73,196.21365356445312,89.49430847167969,256.5155334472656,115.88951110839844,0.76,3.0
74,207.6571044921875,88.10905456542969,266.1751708984375,115.48674011230469,0.75,3.0
75,220.50494384765625,90.35000610351562,277.3919372558594,115.26510620117188,0.75,3.0
76,232.07281494140625,91.05020141601562,288.48956298828125,114.97976684570312,0.67,3.0
77,237.55081176757812,91.04574584960938,288.8205261230469,114.93341064453125,0.71,3.0
78,242.88330078125,90.69970703125,299.50653076171875,116.13253784179688,0.73,3.0
79,252.05615234375,91.4898681640625,308.22161865234375,116.14268493652344,0.77,3.0
80,254.25897216796875,91.66059875488281,311.56353759765625,116.73912048339844,0.73,3.0
81,259.94000244140625,90.59698486328125,317.26788330078125,116.38238525390625,0.68,3.0
82,270.424072265625,90.97698974609375,327.6163330078125,116.18997192382812,0.7,3.0
83,283.1249694824219,91.21266174316406,340.2178649902344,115.77842712402344,0.76,3.0
84,297.03411865234375,90.84941101074219,351.16705322265625,116.01394653320312,0.76,3.0
85,314.05621337890625,90.65798950195312,367.46343994140625,115.70175170898438,0.75,3.0
86,329.99066162109375,90.52337646484375,383.00982666015625,115.09539794921875,0.75,3.0
87,340.2201232910156,91.02374267578125,396.3565979003906,115.5377197265625,0.73,3.0
88,356.33331298828125,91.10704040527344,411.57745361328125,116.34706115722656,0.75,3.0
89,362.23834228515625,90.99200439453125,415.23480224609375,115.24676513671875,0.77,3.0
90,362.3666687011719,91.75181579589844,418.0886535644531,116.21885681152344,0.75,3.0
